Order_ID,Order_Date,Customer,Region,Category,Product,Quantity,Unit_Price,Sales,Cost,Profit,Customer_Segment,Payment_Mode
ORD00041,2025-11-16,Customer 280,South,Office Supplies,Printer,6,5569,33414,26146.6,7267.4,Small Business,Debit Card
ORD00972,2025-11-18,Customer 8,East,Furniture,Table,2,6325,12650,7013.52,5636.48,Small Business,UPI
ORD00632,2025-11-18,Customer 276,East,Office Supplies,Printer,9,15079,135711,102012.52,33698.48,Corporate,Credit Card
ORD00081,2025-11-19,Customer 98,North,Office Supplies,Pen Set,5,381,1905,1229.15,675.85,Small Business,UPI
ORD00906,2025-11-19,Customer 282,North,Office Supplies,Printer,8,18956,151648,100094.52,51553.48,Corporate,UPI
ORD00352,2025-11-19,Customer 141,North,Furniture,Table,3,6455,19365,12009.61,7355.39,Corporate,Credit Card
ORD00203,2025-11-20,Customer 84,South,Office Supplies,Notebook,2,253,506,388.48,117.52,Small Business,UPI
ORD00484,2025-11-21,Customer 209,North,Office Supplies,Printer,6,6014,36084,26502.95,9581.05,Consumer,Debit Card
ORD00284,2025-11-23,Customer 160,East,Electronics,Headphones,8,1769,14152,9913.06,4238.94,Corporate,UPI
ORD00194,2025-11-23,Customer 24,West,Electronics,Headphones,7,7530,52710,39490.3,13219.7,Corporate,UPI
ORD00799,2025-11-24,Customer 284,West,Electronics,Laptop,9,60763,546867,355877.98,190989.02,Small Business,Credit Card
ORD00467,2025-11-24,Customer 79,East,Furniture,Bookshelf,4,10432,41728,29644.97,12083.03,Corporate,UPI
ORD00485,2025-11-24,Customer 37,North,Office Supplies,Pen Set,9,394,3546,2188.64,1357.36,Corporate,Cash
ORD00528,2025-11-25,Customer 207,West,Electronics,Smartphone,1,32375,32375,20306.86,12068.14,Small Business,Debit Card
ORD00573,2025-11-26,Customer 284,North,Furniture,Bookshelf,3,9305,27915,17294.24,10620.76,Corporate,Debit Card
ORD00587,2025-11-26,Customer 162,East,Furniture,Desk,9,15806,142254,112726.47,29527.53,Small Business,Cash
ORD00164,2025-11-27,Customer 272,West,Electronics,Headphones,1,5572,5572,3116.97,2455.03,Small Business,Credit Card
ORD00685,2025-11-29,Customer 289,East,Electronics,Smartphone,7,43379,303653,198893.55,104759.45,Small Business,Cash
ORD00950,2025-11-30,Customer 151,North,Office Supplies,Printer,3,9655,28965,21985.01,6979.99,Consumer,Cash
ORD00180,2025-11-30,Customer 7,North,Furniture,Office Chair,4,9286,37144,26920.03,10223.97,Small Business,Credit Card
ORD00962,2025-12-01,Customer 290,South,Office Supplies,File Folder,8,116,928,601.04,326.96,Small Business,Debit Card
ORD00392,2025-12-03,Customer 104,East,Office Supplies,Notebook,1,213,213,154.43,58.57,Consumer,Debit Card
ORD00746,2025-12-04,Customer 219,North,Office Supplies,File Folder,1,85,85,50.56,34.44,Consumer,Credit Card
ORD00051,2025-12-04,Customer 69,South,Furniture,Office Chair,1,8343,8343,5666.35,2676.65,Consumer,UPI
ORD00301,2025-12-04,Customer 19,West,Office Supplies,Printer,6,18428,110568,82611.29,27956.71,Consumer,Cash
ORD00273,2025-12-08,Customer 34,West,Electronics,Laptop,5,79300,396500,266471.9,130028.1,Corporate,Cash
ORD00140,2025-12-09,Customer 11,South,Office Supplies,File Folder,2,51,102,79.32,22.68,Small Business,Debit Card
ORD00082,2025-12-09,Customer 133,South,Electronics,Laptop,5,79189,395945,286239.96,109705.04,Small Business,Credit Card
ORD00305,2025-12-10,Customer 51,North,Office Supplies,Pen Set,1,449,449,340.31,108.69,Small Business,Debit Card
ORD00796,2025-12-10,Customer 65,West,Furniture,Bookshelf,8,12446,99568,70331.8,29236.2,Small Business,Cash
ORD00638,2025-12-11,Customer 46,West,Office Supplies,File Folder,1,136,136,93.72,42.28,Small Business,Cash
ORD00490,2025-12-14,Customer 21,South,Furniture,Desk,5,12103,60515,41096.11,19418.89,Small Business,UPI
ORD00756,2025-12-15,Customer 149,South,Furniture,Office Chair,2,7415,14830,10312.65,4517.35,Small Business,Credit Card
ORD00106,2025-12-15,Customer 26,East,Furniture,Desk,3,12560,37680,27491.87,10188.13,Consumer,Cash
ORD00276,2025-12-15,Customer 247,South,Office Supplies,Printer,2,23663,47326,31489.27,15836.73,Small Business,Debit Card
ORD00843,2025-12-17,Customer 211,North,Furniture,Desk,3,23708,71124,51963.4,19160.6,Corporate,Cash
ORD00010,2025-12-20,Customer 237,South,Office Supplies,File Folder,9,239,2151,1358.0,793.0,Small Business,Credit Card
ORD00538,2025-12-21,Customer 128,West,Electronics,Headphones,8,6148,49184,32256.53,16927.47,Small Business,Cash
ORD00915,2025-12-22,Customer 12,North,Furniture,Office Chair,1,8675,8675,6103.95,2571.05,Consumer,Debit Card
ORD00132,2025-12-23,Customer 32,South,Electronics,Laptop,7,52482,367374,221334.16,146039.84,Consumer,Credit Card
ORD00107,2025-12-24,Customer 225,West,Furniture,Office Chair,6,14333,85998,62584.02,23413.98,Consumer,Cash
ORD00757,2025-12-24,Customer 101,North,Furniture,Table,1,7321,7321,5360.56,1960.44,Corporate,Credit Card
ORD00765,2025-12-24,Customer 63,East,Furniture,Bookshelf,1,8633,8633,4806.14,3826.86,Consumer,Debit Card
ORD00831,2025-12-25,Customer 109,North,Furniture,Desk,3,24483,73449,53351.33,20097.67,Corporate,UPI
ORD00817,2025-12-25,Customer 49,North,Electronics,Laptop,1,53149,53149,31680.81,21468.19,Consumer,Credit Card
ORD00911,2025-12-25,Customer 233,South,Furniture,Bookshelf,8,13137,105096,82235.93,22860.07,Consumer,UPI
ORD00453,2025-12-26,Customer 273,West,Office Supplies,Notebook,1,188,188,132.94,55.06,Small Business,Credit Card
ORD00388,2025-12-26,Customer 171,East,Furniture,Bookshelf,2,14719,29438,23029.77,6408.23,Corporate,Debit Card
ORD00727,2025-12-26,Customer 278,South,Electronics,Smartphone,9,39426,354834,276327.11,78506.89,Small Business,Credit Card
ORD00684,2025-12-26,Customer 151,West,Furniture,Desk,8,17472,139776,98916.59,40859.41,Corporate,UPI
ORD00872,2025-12-27,Customer 221,North,Electronics,Tablet,1,18058,18058,13716.86,4341.14,Corporate,UPI
ORD00045,2025-12-27,Customer 51,North,Office Supplies,File Folder,3,192,576,370.88,205.12,Corporate,UPI
ORD00828,2025-12-28,Customer 285,North,Furniture,Desk,9,14837,133533,90079.13,43453.87,Small Business,Cash
ORD00543,2025-12-28,Customer 52,East,Office Supplies,File Folder,2,69,138,77.81,60.19,Consumer,Cash
ORD00313,2025-12-30,Customer 161,South,Furniture,Office Chair,5,16844,84220,60094.65,24125.35,Consumer,Cash
ORD00879,2025-12-30,Customer 115,West,Furniture,Desk,9,11065,99585,69552.27,30032.73,Small Business,Credit Card
